"company_name","shop_info_id","shop_nm","product_cd","product_nm","inbound_day","inv_sort_id","slip_code","month_id","sku_name","qty","stock_qty","inv_type","price"
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0025,至尊车卡蔚蓝天空 ,"20181205",5,GSNZD_20181205_731,20220131,至尊车卡蔚蓝天空 ,60,19,"88",10.93
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0025,至尊车卡蔚蓝天空 ,"20190325",5,GSNZD_20190325_709,20220131,至尊车卡蔚蓝天空 ,23,19,"88",10.93
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0067,芳香夹鼠尾草香橘 ,"20190814",3,HFRK_20190809_582,20220131,芳香夹鼠尾草香橘 ,70,5,"17",11.37
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0067,芳香夹鼠尾草香橘 ,"20190424",3,HFRK_20190424_20374,20220131,芳香夹鼠尾草香橘 ,85,5,"17",11.37
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0641,风尚瓶中瓶薄纱亚麻,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶薄纱亚麻,12,91,"88",42.66
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0641,风尚瓶中瓶薄纱亚麻,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶中瓶薄纱亚麻,4,91,"88",42.66
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0555,至尊车卡蜂蜜薰衣草冰淇淋,"20180524",5,GSNZD_20180524_519,20220131,至尊车卡蜂蜜薰衣草冰淇淋,3204,376,"88",3.98
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0167,许愿烛漫步沙滩,"20181205",5,GSNZD_20181205_731,20220131,许愿烛漫步沙滩,60,434,"88",4.34
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0167,许愿烛漫步沙滩,"20181016",5,GSNZD_20181016_044,20220131,许愿烛漫步沙滩,108,434,"88",4.34
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0167,许愿烛漫步沙滩,"20190116",5,GSNZD_20190116_624,20220131,许愿烛漫步沙滩,60,434,"88",4.34
